size_slug,ollama_ref,size_file,fit_status
32b-a9b-h,granite4:32b-a9b-h,../sizes/32b-a9b-h.json,no_fit
7b-a1b-h,granite4:7b-a1b-h,../sizes/7b-a1b-h.json,no_fit
3b,granite4:3b,../sizes/3b.json,no_fit
3b-h,granite4:3b-h,../sizes/3b-h.json,no_fit
1b,granite4:1b,../sizes/1b.json,no_fit
1b-bf16,granite4:1b-bf16,../sizes/1b-bf16.json,no_fit
1b-h,granite4:1b-h,../sizes/1b-h.json,fit
1b-h-q80,granite4:1b-h-q8_0,../sizes/1b-h-q80.json,fit
350m,granite4:350m,../sizes/350m.json,fit
350m-bf16,granite4:350m-bf16,../sizes/350m-bf16.json,fit
350m-h,granite4:350m-h,../sizes/350m-h.json,fit
350m-h-q80,granite4:350m-h-q8_0,../sizes/350m-h-q80.json,fit
latest,granite4:latest,../sizes/latest.json,fit
micro,granite4:micro,../sizes/micro.json,fit
micro-h,granite4:micro-h,../sizes/micro-h.json,fit
small-h,granite4:small-h,../sizes/small-h.json,no_fit
tiny-h,granite4:tiny-h,../sizes/tiny-h.json,no_fit
