size_slug,ollama_ref,size_file,fit_status
13b,everythinglm:13b,../sizes/13b.json,no_fit
13b16k,everythinglm:13b-16k,../sizes/13b16k.json,no_fit
13b16k-fp16,everythinglm:13b-16k-fp16,../sizes/13b16k-fp16.json,no_fit
13b16k-q2-k,everythinglm:13b-16k-q2_K,../sizes/13b16k-q2-k.json,no_fit
13b16k-q3-k-l,everythinglm:13b-16k-q3_K_L,../sizes/13b16k-q3-k-l.json,no_fit
13b16k-q3-k-m,everythinglm:13b-16k-q3_K_M,../sizes/13b16k-q3-k-m.json,no_fit
13b16k-q3-k-s,everythinglm:13b-16k-q3_K_S,../sizes/13b16k-q3-k-s.json,no_fit
13b16k-q4-k-m,everythinglm:13b-16k-q4_K_M,../sizes/13b16k-q4-k-m.json,no_fit
13b16k-q4-k-s,everythinglm:13b-16k-q4_K_S,../sizes/13b16k-q4-k-s.json,no_fit
13b16k-q40,everythinglm:13b-16k-q4_0,../sizes/13b16k-q40.json,no_fit
13b16k-q41,everythinglm:13b-16k-q4_1,../sizes/13b16k-q41.json,no_fit
13b16k-q5-k-m,everythinglm:13b-16k-q5_K_M,../sizes/13b16k-q5-k-m.json,no_fit
13b16k-q5-k-s,everythinglm:13b-16k-q5_K_S,../sizes/13b16k-q5-k-s.json,no_fit
13b16k-q50,everythinglm:13b-16k-q5_0,../sizes/13b16k-q50.json,no_fit
13b16k-q51,everythinglm:13b-16k-q5_1,../sizes/13b16k-q51.json,no_fit
13b16k-q6-k,everythinglm:13b-16k-q6_K,../sizes/13b16k-q6-k.json,no_fit
13b16k-q80,everythinglm:13b-16k-q8_0,../sizes/13b16k-q80.json,no_fit
latest,everythinglm:latest,../sizes/latest.json,no_fit
