size_slug,ollama_ref,size_file
7b,dolphincoder:7b,sizes/7b.json
7b-starcoder2,dolphincoder:7b-starcoder2,sizes/7b-starcoder2.json
7b-starcoder2-fp16,dolphincoder:7b-starcoder2-fp16,sizes/7b-starcoder2-fp16.json
7b-starcoder2-q2_k,dolphincoder:7b-starcoder2-q2_K,sizes/7b-starcoder2-q2_k.json
7b-starcoder2-q3_k_l,dolphincoder:7b-starcoder2-q3_K_L,sizes/7b-starcoder2-q3_k_l.json
7b-starcoder2-q3_k_m,dolphincoder:7b-starcoder2-q3_K_M,sizes/7b-starcoder2-q3_k_m.json
7b-starcoder2-q3_k_s,dolphincoder:7b-starcoder2-q3_K_S,sizes/7b-starcoder2-q3_k_s.json
7b-starcoder2-q4_0,dolphincoder:7b-starcoder2-q4_0,sizes/7b-starcoder2-q4_0.json
7b-starcoder2-q4_1,dolphincoder:7b-starcoder2-q4_1,sizes/7b-starcoder2-q4_1.json
7b-starcoder2-q4_k_m,dolphincoder:7b-starcoder2-q4_K_M,sizes/7b-starcoder2-q4_k_m.json
7b-starcoder2-q4_k_s,dolphincoder:7b-starcoder2-q4_K_S,sizes/7b-starcoder2-q4_k_s.json
7b-starcoder2-q5_0,dolphincoder:7b-starcoder2-q5_0,sizes/7b-starcoder2-q5_0.json
7b-starcoder2-q5_1,dolphincoder:7b-starcoder2-q5_1,sizes/7b-starcoder2-q5_1.json
7b-starcoder2-q5_k_m,dolphincoder:7b-starcoder2-q5_K_M,sizes/7b-starcoder2-q5_k_m.json
7b-starcoder2-q5_k_s,dolphincoder:7b-starcoder2-q5_K_S,sizes/7b-starcoder2-q5_k_s.json
7b-starcoder2-q6_k,dolphincoder:7b-starcoder2-q6_K,sizes/7b-starcoder2-q6_k.json
7b-starcoder2-q8_0,dolphincoder:7b-starcoder2-q8_0,sizes/7b-starcoder2-q8_0.json
latest,dolphincoder:latest,sizes/latest.json
