size_slug,ollama_ref,size_file,fit_status
9b,shieldgemma:9b,../sizes/9b.json,not_listed_in_agents_selection
9b-fp16,shieldgemma:9b-fp16,../sizes/9b-fp16.json,not_listed_in_agents_selection
9b-q2_k,shieldgemma:9b-q2_K,../sizes/9b-q2_k.json,not_listed_in_agents_selection
9b-q3_k_l,shieldgemma:9b-q3_K_L,../sizes/9b-q3_k_l.json,not_listed_in_agents_selection
9b-q3_k_m,shieldgemma:9b-q3_K_M,../sizes/9b-q3_k_m.json,not_listed_in_agents_selection
9b-q3_k_s,shieldgemma:9b-q3_K_S,../sizes/9b-q3_k_s.json,not_listed_in_agents_selection
9b-q4_0,shieldgemma:9b-q4_0,../sizes/9b-q4_0.json,not_listed_in_agents_selection
9b-q4_1,shieldgemma:9b-q4_1,../sizes/9b-q4_1.json,not_listed_in_agents_selection
9b-q4_k_m,shieldgemma:9b-q4_K_M,../sizes/9b-q4_k_m.json,not_listed_in_agents_selection
9b-q4_k_s,shieldgemma:9b-q4_K_S,../sizes/9b-q4_k_s.json,not_listed_in_agents_selection
9b-q5_0,shieldgemma:9b-q5_0,../sizes/9b-q5_0.json,not_listed_in_agents_selection
9b-q5_1,shieldgemma:9b-q5_1,../sizes/9b-q5_1.json,not_listed_in_agents_selection
9b-q5_k_m,shieldgemma:9b-q5_K_M,../sizes/9b-q5_k_m.json,not_listed_in_agents_selection
9b-q5_k_s,shieldgemma:9b-q5_K_S,../sizes/9b-q5_k_s.json,not_listed_in_agents_selection
9b-q6_k,shieldgemma:9b-q6_K,../sizes/9b-q6_k.json,not_listed_in_agents_selection
9b-q8_0,shieldgemma:9b-q8_0,../sizes/9b-q8_0.json,not_listed_in_agents_selection
latest,shieldgemma:latest,../sizes/latest.json,not_listed_in_agents_selection
