size_slug,ollama_ref,size_file,fit_status
1-1b,tinyllama:1.1b,../sizes/1-1b.json,not_listed_in_agents_selection
1-1b-chat,tinyllama:1.1b-chat,../sizes/1-1b-chat.json,not_listed_in_agents_selection
1-1b-chat-v0-6-fp16,tinyllama:1.1b-chat-v0.6-fp16,../sizes/1-1b-chat-v0-6-fp16.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q2_k,tinyllama:1.1b-chat-v0.6-q2_K,../sizes/1-1b-chat-v0-6-q2_k.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q3_k_l,tinyllama:1.1b-chat-v0.6-q3_K_L,../sizes/1-1b-chat-v0-6-q3_k_l.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q3_k_m,tinyllama:1.1b-chat-v0.6-q3_K_M,../sizes/1-1b-chat-v0-6-q3_k_m.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q3_k_s,tinyllama:1.1b-chat-v0.6-q3_K_S,../sizes/1-1b-chat-v0-6-q3_k_s.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q4_0,tinyllama:1.1b-chat-v0.6-q4_0,../sizes/1-1b-chat-v0-6-q4_0.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q4_1,tinyllama:1.1b-chat-v0.6-q4_1,../sizes/1-1b-chat-v0-6-q4_1.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q4_k_m,tinyllama:1.1b-chat-v0.6-q4_K_M,../sizes/1-1b-chat-v0-6-q4_k_m.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q4_k_s,tinyllama:1.1b-chat-v0.6-q4_K_S,../sizes/1-1b-chat-v0-6-q4_k_s.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q5_0,tinyllama:1.1b-chat-v0.6-q5_0,../sizes/1-1b-chat-v0-6-q5_0.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q5_1,tinyllama:1.1b-chat-v0.6-q5_1,../sizes/1-1b-chat-v0-6-q5_1.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q5_k_m,tinyllama:1.1b-chat-v0.6-q5_K_M,../sizes/1-1b-chat-v0-6-q5_k_m.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q5_k_s,tinyllama:1.1b-chat-v0.6-q5_K_S,../sizes/1-1b-chat-v0-6-q5_k_s.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q6_k,tinyllama:1.1b-chat-v0.6-q6_K,../sizes/1-1b-chat-v0-6-q6_k.json,not_listed_in_agents_selection
1-1b-chat-v0-6-q8_0,tinyllama:1.1b-chat-v0.6-q8_0,../sizes/1-1b-chat-v0-6-q8_0.json,not_listed_in_agents_selection
1-1b-chat-v1-fp16,tinyllama:1.1b-chat-v1-fp16,../sizes/1-1b-chat-v1-fp16.json,not_listed_in_agents_selection
1-1b-chat-v1-q2_k,tinyllama:1.1b-chat-v1-q2_K,../sizes/1-1b-chat-v1-q2_k.json,not_listed_in_agents_selection
1-1b-chat-v1-q3_k_l,tinyllama:1.1b-chat-v1-q3_K_L,../sizes/1-1b-chat-v1-q3_k_l.json,not_listed_in_agents_selection
1-1b-chat-v1-q3_k_m,tinyllama:1.1b-chat-v1-q3_K_M,../sizes/1-1b-chat-v1-q3_k_m.json,not_listed_in_agents_selection
1-1b-chat-v1-q3_k_s,tinyllama:1.1b-chat-v1-q3_K_S,../sizes/1-1b-chat-v1-q3_k_s.json,not_listed_in_agents_selection
1-1b-chat-v1-q4_0,tinyllama:1.1b-chat-v1-q4_0,../sizes/1-1b-chat-v1-q4_0.json,not_listed_in_agents_selection
1-1b-chat-v1-q4_1,tinyllama:1.1b-chat-v1-q4_1,../sizes/1-1b-chat-v1-q4_1.json,not_listed_in_agents_selection
1-1b-chat-v1-q4_k_m,tinyllama:1.1b-chat-v1-q4_K_M,../sizes/1-1b-chat-v1-q4_k_m.json,not_listed_in_agents_selection
1-1b-chat-v1-q4_k_s,tinyllama:1.1b-chat-v1-q4_K_S,../sizes/1-1b-chat-v1-q4_k_s.json,not_listed_in_agents_selection
1-1b-chat-v1-q5_0,tinyllama:1.1b-chat-v1-q5_0,../sizes/1-1b-chat-v1-q5_0.json,not_listed_in_agents_selection
1-1b-chat-v1-q5_1,tinyllama:1.1b-chat-v1-q5_1,../sizes/1-1b-chat-v1-q5_1.json,not_listed_in_agents_selection
1-1b-chat-v1-q5_k_m,tinyllama:1.1b-chat-v1-q5_K_M,../sizes/1-1b-chat-v1-q5_k_m.json,not_listed_in_agents_selection
1-1b-chat-v1-q5_k_s,tinyllama:1.1b-chat-v1-q5_K_S,../sizes/1-1b-chat-v1-q5_k_s.json,not_listed_in_agents_selection
1-1b-chat-v1-q6_k,tinyllama:1.1b-chat-v1-q6_K,../sizes/1-1b-chat-v1-q6_k.json,not_listed_in_agents_selection
1-1b-chat-v1-q8_0,tinyllama:1.1b-chat-v1-q8_0,../sizes/1-1b-chat-v1-q8_0.json,not_listed_in_agents_selection
chat,tinyllama:chat,../sizes/chat.json,not_listed_in_agents_selection
latest,tinyllama:latest,../sizes/latest.json,not_listed_in_agents_selection
v0-6,tinyllama:v0.6,../sizes/v0-6.json,not_listed_in_agents_selection
v1,tinyllama:v1,../sizes/v1.json,not_listed_in_agents_selection
